,exp_name,env_name,seed,metric,env_step,value
0,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,0.0,-4.887271142833953
1,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,5496832.0,2.5712183079243065
2,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,10493952.0,9.008706606217906
3,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,15491072.0,12.342824656329402
4,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,20488192.0,22.31311227014837
5,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,25485312.0,26.139722888535694
6,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,30482432.0,26.40415664864654
7,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,35479552.0,30.548887015490372
8,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,40476672.0,30.8202751800507
9,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,45473792.0,31.86846231686743
10,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_return,50000896.0,34.3343247185436
11,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,0.0,0.0
12,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,5496832.0,0.0
13,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,10493952.0,0.0
14,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,15491072.0,0.0
15,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,20488192.0,0.0
16,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,25485312.0,0.0
17,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,30482432.0,0.0
18,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,35479552.0,0.0
19,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,40476672.0,0.0
20,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,45473792.0,0.0
21,no_noise_repeat,Isaac-Velocity-Rough-G1-v0,4000,avg_success_once,50000896.0,0.0
22,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,0.0,-5.611650895007411
23,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,5496832.0,11.148958674077075
24,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,10493952.0,16.313231155462166
25,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,15491072.0,23.199215891733907
26,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,20488192.0,26.800236915713715
27,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,25485312.0,29.196609389704637
28,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,30482432.0,30.448558008758912
29,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,35479552.0,31.111139738713558
30,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,40476672.0,32.31867858907978
31,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,45473792.0,32.66964120101669
32,no_noise_repeat,Isaac-Velocity-Flat-G1-v0,4000,avg_return,50000896.0,32.818566471943655
